STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,mot_nrg,Motor energy,engine,Engine capacity of vehicle,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MD,Moldova,2017,,199104,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MD,Moldova,2018,,200064,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MD,Moldova,2019,,201183,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MD,Moldova,2020,,202658,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MD,Moldova,2021,,205631,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MD,Moldova,2022,,207687,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MD,Moldova,2023,,211912,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MD,Moldova,2024,,217615,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,ME,Montenegro,2016,,16972,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,ME,Montenegro,2017,,15641,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,ME,Montenegro,2018,,14954,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,ME,Montenegro,2019,,14643,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,ME,Montenegro,2020,,12684,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,ME,Montenegro,2024,,12777,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MT,Malta,2015,,32216,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MT,Malta,2016,,31957,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MT,Malta,2017,,31905,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MT,Malta,2018,,31933,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MT,Malta,2019,,31981,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MT,Malta,2020,,31913,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MT,Malta,2021,,32702,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MT,Malta,2022,,34137,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MT,Malta,2023,,36341,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,MT,Malta,2024,,38304,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NL,Netherlands,2015,,2478643,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NL,Netherlands,2016,,2468394,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NL,Netherlands,2017,,2456517,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NL,Netherlands,2018,,2434648,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NL,Netherlands,2019,,2447202,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NL,Netherlands,2020,,2475849,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NL,Netherlands,2021,,2516404,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NL,Netherlands,2022,,2554179,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NL,Netherlands,2023,,2614024,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NL,Netherlands,2024,,2692202,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NO,Norway,2016,,712949,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NO,Norway,2017,,699067,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NO,Norway,2018,,677272,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NO,Norway,2019,,663848,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NO,Norway,2020,,662795,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NO,Norway,2021,,646682,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NO,Norway,2022,,597143,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NO,Norway,2023,,568242,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,NO,Norway,2024,,549185,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,PT,Portugal,2015,,311051,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,PT,Portugal,2016,,302903,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,PT,Portugal,2017,,305816,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,PT,Portugal,2018,,316712,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,PT,Portugal,2019,,342096,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,PT,Portugal,2020,,337382,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,PT,Portugal,2021,,351475,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,PT,Portugal,2022,,375081,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,PT,Portugal,2023,,397464,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,PT,Portugal,2024,,445907,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,RO,Romania,2015,,1036014,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,RO,Romania,2016,,1098013,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,RO,Romania,2017,,1181993,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,RO,Romania,2018,,1238163,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,RO,Romania,2019,,1284224,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,RO,Romania,2020,,1318911,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,RO,Romania,2021,,1349958,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,RO,Romania,2022,,1373857,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,RO,Romania,2023,,1402660,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,RO,Romania,2024,,1460902,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,RS,Serbia,2019,,221495,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,RS,Serbia,2020,,224799,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,RS,Serbia,2021,,228176,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,RS,Serbia,2022,,239863,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,RS,Serbia,2023,,246571,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,RS,Serbia,2024,,258225,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SE,Sweden,2015,,876028,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SE,Sweden,2016,,899281,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SE,Sweden,2017,,927685,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SE,Sweden,2018,,966438,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SE,Sweden,2019,,1001131,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SE,Sweden,2020,,1056127,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SE,Sweden,2021,,1104710,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SE,Sweden,2022,,1130068,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SE,Sweden,2023,,1139170,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SE,Sweden,2024,,1165168,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SI,Slovenia,2015,,201453,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SI,Slovenia,2016,,192182,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SI,Slovenia,2017,,183474,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SI,Slovenia,2018,,176855,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SI,Slovenia,2019,,171440,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SI,Slovenia,2020,,165281,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SI,Slovenia,2021,,162515,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SI,Slovenia,2022,,163763,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SI,Slovenia,2023,,189031,,b,break in time series,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,SI,Slovenia,2024,,201881,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,TR,Türkiye,2015,,1251388,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,TR,Türkiye,2016,,1254607,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,TR,Türkiye,2017,,1264970,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,TR,Türkiye,2018,,2206391,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,TR,Türkiye,2019,,2153761,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,TR,Türkiye,2020,,1403372,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,TR,Türkiye,2021,,1370628,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,TR,Türkiye,2022,,1483719,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,TR,Türkiye,2023,,1697030,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,TR,Türkiye,2024,,1979418,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,UK,United Kingdom,2015,,7406169,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,UK,United Kingdom,2016,,7133192,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,UK,United Kingdom,2017,,6934811,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,UK,United Kingdom,2018,,6920514,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,UK,United Kingdom,2021,,6920548,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,UK,United Kingdom,2022,,7480336,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,UK,United Kingdom,2023,,7808381,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,UK,United Kingdom,2024,,8195231,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,XK,Kosovo*,2019,,31849,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,CC1400-1999,From 1 400 to 1 999 cm³,XK,Kosovo*,2021,,26630,,,,,
