STRUCTURE,STRUCTURE_ID,freq: Fréquence (relative au temps),unit: Unité de mesure,geo: Entité géopolitique (déclarante),TIME_PERIOD: Temps,OBS_VALUE: Valeur observée,OBS_FLAG: Valeur observée V2 structure,CONF_STATUS: Confidentiality status (flag)
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE24D: Wunsiedel i. Fichtelgebirge,2017,121.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE24D: Wunsiedel i. Fichtelgebirge,2018,121.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE24D: Wunsiedel i. Fichtelgebirge,2019,120.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE24D: Wunsiedel i. Fichtelgebirge,2020,120.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE24D: Wunsiedel i. Fichtelgebirge,2021,119.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE24D: Wunsiedel i. Fichtelgebirge,2022,117.5,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE24D: Wunsiedel i. Fichtelgebirge,2023,117.1,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE24D: Wunsiedel i. Fichtelgebirge,2024,116.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25: Mittelfranken,2015,238.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25: Mittelfranken,2016,241.8,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25: Mittelfranken,2017,243.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25: Mittelfranken,2018,244.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25: Mittelfranken,2019,245.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25: Mittelfranken,2020,245.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25: Mittelfranken,2021,246.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25: Mittelfranken,2022,246.7,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25: Mittelfranken,2023,247.7,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25: Mittelfranken,2024,248.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE251: Ansbach, Kreisfreie Stadt",2015,405.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE251: Ansbach, Kreisfreie Stadt",2016,413.5,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE251: Ansbach, Kreisfreie Stadt",2017,415.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE251: Ansbach, Kreisfreie Stadt",2018,417.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE251: Ansbach, Kreisfreie Stadt",2019,418.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE251: Ansbach, Kreisfreie Stadt",2020,418.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE251: Ansbach, Kreisfreie Stadt",2021,417.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE251: Ansbach, Kreisfreie Stadt",2022,406.3,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE251: Ansbach, Kreisfreie Stadt",2023,396.5,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE251: Ansbach, Kreisfreie Stadt",2024,402.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE252: Erlangen, Kreisfreie Stadt",2015,1394.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE252: Erlangen, Kreisfreie Stadt",2016,1438.0,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE252: Erlangen, Kreisfreie Stadt",2017,1455.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE252: Erlangen, Kreisfreie Stadt",2018,1466.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE252: Erlangen, Kreisfreie Stadt",2019,1476.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE252: Erlangen, Kreisfreie Stadt",2020,1476.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE252: Erlangen, Kreisfreie Stadt",2021,1479.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE252: Erlangen, Kreisfreie Stadt",2022,1494.8,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE252: Erlangen, Kreisfreie Stadt",2023,1508.1,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE252: Erlangen, Kreisfreie Stadt",2024,1521.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE253: Fürth, Kreisfreie Stadt",2015,1949.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE253: Fürth, Kreisfreie Stadt",2016,1980.7,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE253: Fürth, Kreisfreie Stadt",2017,1999.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE253: Fürth, Kreisfreie Stadt",2018,2018.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE253: Fürth, Kreisfreie Stadt",2019,2033.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE253: Fürth, Kreisfreie Stadt",2020,2033.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE253: Fürth, Kreisfreie Stadt",2021,2037.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE253: Fürth, Kreisfreie Stadt",2022,2064.9,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE253: Fürth, Kreisfreie Stadt",2023,2085.5,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE253: Fürth, Kreisfreie Stadt",2024,2093.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE254: Nürnberg, Kreisfreie Stadt",2015,2717.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE254: Nürnberg, Kreisfreie Stadt",2016,2761.1,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE254: Nürnberg, Kreisfreie Stadt",2017,2775.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE254: Nürnberg, Kreisfreie Stadt",2018,2793.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE254: Nürnberg, Kreisfreie Stadt",2019,2802.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE254: Nürnberg, Kreisfreie Stadt",2020,2802.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE254: Nürnberg, Kreisfreie Stadt",2021,2794.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE254: Nürnberg, Kreisfreie Stadt",2022,2795.6,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE254: Nürnberg, Kreisfreie Stadt",2023,2838.8,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE254: Nürnberg, Kreisfreie Stadt",2024,2854.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE255: Schwabach, Kreisfreie Stadt",2015,980.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE255: Schwabach, Kreisfreie Stadt",2016,989.5,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE255: Schwabach, Kreisfreie Stadt",2017,993.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE255: Schwabach, Kreisfreie Stadt",2018,994.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE255: Schwabach, Kreisfreie Stadt",2019,997.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE255: Schwabach, Kreisfreie Stadt",2020,997.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE255: Schwabach, Kreisfreie Stadt",2021,1000.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE255: Schwabach, Kreisfreie Stadt",2022,999.5,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE255: Schwabach, Kreisfreie Stadt",2023,997.6,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE255: Schwabach, Kreisfreie Stadt",2024,997.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE256: Ansbach, Landkreis",2015,91.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE256: Ansbach, Landkreis",2016,92.2,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE256: Ansbach, Landkreis",2017,92.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE256: Ansbach, Landkreis",2018,93.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE256: Ansbach, Landkreis",2019,93.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE256: Ansbach, Landkreis",2020,93.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE256: Ansbach, Landkreis",2021,93.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE256: Ansbach, Landkreis",2022,94.5,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE256: Ansbach, Landkreis",2023,94.8,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE256: Ansbach, Landkreis",2024,95.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE257: Erlangen-Höchstadt,2015,236.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE257: Erlangen-Höchstadt,2016,240.8,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE257: Erlangen-Höchstadt,2017,241.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE257: Erlangen-Höchstadt,2018,243.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE257: Erlangen-Höchstadt,2019,245.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE257: Erlangen-Höchstadt,2020,245.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE257: Erlangen-Höchstadt,2021,246.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE257: Erlangen-Höchstadt,2022,248.5,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE257: Erlangen-Höchstadt,2023,247.8,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE257: Erlangen-Höchstadt,2024,248.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE258: Fürth, Landkreis",2015,371.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE258: Fürth, Landkreis",2016,375.0,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE258: Fürth, Landkreis",2017,378.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE258: Fürth, Landkreis",2018,380.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE258: Fürth, Landkreis",2019,383.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE258: Fürth, Landkreis",2020,383.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE258: Fürth, Landkreis",2021,385.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE258: Fürth, Landkreis",2022,386.0,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE258: Fürth, Landkreis",2023,383.1,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"DE258: Fürth, Landkreis",2024,383.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE259: Nürnberger Land,2015,208.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE259: Nürnberger Land,2016,210.6,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE259: Nürnberger Land,2017,211.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE259: Nürnberger Land,2018,212.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE259: Nürnberger Land,2019,213.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE259: Nürnberger Land,2020,213.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE259: Nürnberger Land,2021,214.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE259: Nürnberger Land,2022,212.9,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE259: Nürnberger Land,2023,211.5,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE259: Nürnberger Land,2024,211.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25A: Neustadt a. d. Aisch-Bad Windsheim,2015,77.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25A: Neustadt a. d. Aisch-Bad Windsheim,2016,78.2,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25A: Neustadt a. d. Aisch-Bad Windsheim,2017,78.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25A: Neustadt a. d. Aisch-Bad Windsheim,2018,78.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25A: Neustadt a. d. Aisch-Bad Windsheim,2019,79.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25A: Neustadt a. d. Aisch-Bad Windsheim,2020,79.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25A: Neustadt a. d. Aisch-Bad Windsheim,2021,79.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25A: Neustadt a. d. Aisch-Bad Windsheim,2022,79.9,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25A: Neustadt a. d. Aisch-Bad Windsheim,2023,79.5,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25A: Neustadt a. d. Aisch-Bad Windsheim,2024,79.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25B: Roth,2015,139.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25B: Roth,2016,140.7,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25B: Roth,2017,141.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25B: Roth,2018,142.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25B: Roth,2019,142.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25B: Roth,2020,142.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25B: Roth,2021,142.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25B: Roth,2022,143.1,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25B: Roth,2023,143.6,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25B: Roth,2024,144.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25C: Weißenburg-Gunzenhausen,2015,95.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25C: Weißenburg-Gunzenhausen,2016,98.0,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25C: Weißenburg-Gunzenhausen,2017,98.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25C: Weißenburg-Gunzenhausen,2018,98.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25C: Weißenburg-Gunzenhausen,2019,98.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25C: Weißenburg-Gunzenhausen,2020,98.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25C: Weißenburg-Gunzenhausen,2021,99.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25C: Weißenburg-Gunzenhausen,2022,99.4,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25C: Weißenburg-Gunzenhausen,2023,98.9,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE25C: Weißenburg-Gunzenhausen,2024,99.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE26: Unterfranken,2015,152.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE26: Unterfranken,2016,153.9,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE26: Unterfranken,2017,154.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE26: Unterfranken,2018,154.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE26: Unterfranken,2019,155.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,DE26: Unterfranken,2020,155.1,,
